Date,Open Price,Close Price,High Price,Low Price,Volume
19-Sep-2018,20458.27,20500.45,20533.95,20455.77,346883168
20-Sep-2018,20500.45,20551.26,20551.26,20493.67,310113920
21-Sep-2018,20551.26,20590.36,20648.56,20551.25,665596928
24-Sep-2018,20590.36,20488.07,20606.15,20486.83,262950192
25-Sep-2018,20488.07,20461.06,20559.62,20454.07,281849504
26-Sep-2018,20461.06,20436.48,20474.20,20413.99,260756032
27-Sep-2018,20436.48,20374.21,20457.84,20335.68,264189232
28-Sep-2018,20374.21,20307.04,20390.63,20281.28,327485056
01-Oct-2018,20307.04,20401.21,20475.16,20307.04,296255936
02-Oct-2018,20401.21,20264.86,20401.25,20257.39,271167648
03-Oct-2018,20264.86,20300.00,20351.31,20264.86,254551216
04-Oct-2018,20300.00,20088.70,20301.54,20084.36,305652448
05-Oct-2018,20088.70,19918.03,20113.60,19902.79,306972000
08-Oct-2018,19918.03,19646.08,19918.65,19646.08,247701856
09-Oct-2018,19646.08,19549.60,19714.76,19473.87,316313376
10-Oct-2018,19549.60,19239.16,19564.53,19239.16,363459168
11-Oct-2018,19239.16,18827.75,19239.16,18827.75,465410400
12-Oct-2018,18827.75,18973.45,19110.56,18827.75,354877920
15-Oct-2018,18973.45,18803.45,18973.60,18758.85,317937216
16-Oct-2018,18803.45,19149.87,19149.87,18803.45,307165568
17-Oct-2018,19149.87,19013.97,19208.76,18949.97,317185216
18-Oct-2018,19013.97,18961.35,19082.73,18961.35,263541120
19-Oct-2018,18961.35,18795.75,18963.94,18777.97,290389888
22-Oct-2018,18795.75,18758.22,18930.16,18751.61,246150224
23-Oct-2018,18758.22,18352.12,18758.22,18316.49,348380288
24-Oct-2018,18352.12,18406.48,18618.80,18350.48,301844960
25-Oct-2018,18406.48,18531.53,18541.52,18206.14,316000512
26-Oct-2018,18531.53,18352.90,18531.74,18262.59,274950752
29-Oct-2018,18352.90,18566.82,18796.25,18352.90,266893312
30-Oct-2018,18566.82,18667.73,18715.66,18514.58,235499664
31-Oct-2018,18667.73,18917.68,18991.42,18667.73,345385088
01-Nov-2018,18917.68,19171.93,19234.06,18860.36,381867136
02-Nov-2018,19171.93,19325.73,19495.12,19171.93,288314944
05-Nov-2018,19325.73,19063.71,19325.73,19050.48,210964400
06-Nov-2018,19063.71,19043.65,19136.44,19025.90,241467376
07-Nov-2018,19043.65,19147.22,19217.86,19043.23,271651456
08-Nov-2018,19147.22,19257.08,19321.09,19147.22,250887280
09-Nov-2018,19257.08,19106.61,19257.08,19088.32,245766336
12-Nov-2018,19106.61,18811.58,19254.11,18811.58,248591184
13-Nov-2018,18811.58,18985.73,18998.28,18810.24,281138592
14-Nov-2018,18985.73,18910.14,19085.66,18859.65,305472992
15-Nov-2018,18910.14,18662.21,19047.23,18497.11,332995200
16-Nov-2018,18662.21,18589.09,18822.73,18559.73,292506592
19-Nov-2018,18589.09,18540.09,18748.63,18524.87,267035104
20-Nov-2018,18540.09,18366.36,18602.76,18300.09,351095744
21-Nov-2018,18366.36,18584.94,18584.94,18317.27,306766144
22-Nov-2018,18584.94,18530.00,18588.38,18409.33,220916768
23-Nov-2018,18530.00,18533.01,18577.76,18454.67,215793696
26-Nov-2018,18533.01,18719.12,18759.84,18531.59,239520848
27-Nov-2018,18719.12,18660.89,18752.99,18609.61,319867168
28-Nov-2018,18660.89,18639.73,18735.64,18605.95,290317760
29-Nov-2018,18639.73,18609.03,18754.12,18607.41,317217376
30-Nov-2018,18609.03,18480.83,18629.04,18458.66,413362112
03-Dec-2018,18480.83,18563.85,18774.48,18480.83,313482624
04-Dec-2018,18563.85,18329.64,18574.32,18329.64,348628480
05-Dec-2018,18329.64,18271.10,18385.22,18088.57,350516000
06-Dec-2018,18271.10,17753.31,18271.10,17716.05,344662592
07-Dec-2018,17753.31,17844.11,18006.75,17753.31,355350656
10-Dec-2018,17844.11,17492.31,17844.11,17492.31,300329248
11-Dec-2018,17492.31,17653.26,17795.43,17485.75,303642752
12-Dec-2018,17653.26,17988.97,17993.64,17637.77,318908992
13-Dec-2018,17988.97,17818.56,18038.59,17818.56,304681152
14-Dec-2018,17818.56,17666.91,17818.99,17592.44,249903120
17-Dec-2018,17666.91,17416.96,17675.36,17416.84,287862240
18-Dec-2018,17416.96,17495.04,17596.36,17309.20,306015712
19-Dec-2018,17495.04,17604.50,17652.79,17427.49,295208512
20-Dec-2018,17604.50,17446.94,17605.65,17245.94,339116960
21-Dec-2018,17446.94,17442.98,17467.17,17355.36,541362112
24-Dec-2018,17442.98,17312.18,17442.98,17312.18,54560576
27-Dec-2018,17312.18,17090.47,17455.40,17054.72,198594960
28-Dec-2018,17090.47,17465.05,17465.05,17090.47,195850032
31-Dec-2018,17465.05,17502.05,17563.14,17462.89,70853960
02-Jan-2019,17502.05,17586.70,17586.70,17249.96,210484224
03-Jan-2019,17586.70,17438.91,17591.05,17436.82,209154112
04-Jan-2019,17438.91,17795.88,17795.88,17438.91,237701632
07-Jan-2019,17795.88,17976.15,17976.15,17795.55,218871824
08-Jan-2019,17976.15,18175.79,18283.52,17970.05,241788784
09-Jan-2019,18175.79,18413.71,18433.35,18175.79,272589344
10-Jan-2019,18413.71,18435.62,18452.76,18354.13,268392736
11-Jan-2019,18435.62,18542.31,18554.67,18435.62,248720432
14-Jan-2019,18542.31,18417.58,18542.70,18314.91,218260576
15-Jan-2019,18417.58,18429.77,18465.63,18356.36,255568032
16-Jan-2019,18429.77,18486.73,18503.30,18422.74,242621168
17-Jan-2019,18486.73,18537.32,18537.32,18402.20,215112384
18-Jan-2019,18537.32,18764.47,18771.35,18537.32,288354784
21-Jan-2019,18764.47,18762.83,18784.47,18720.01,177020480
22-Jan-2019,18762.83,18681.59,18807.97,18630.67,249949376
23-Jan-2019,18681.59,18582.86,18682.22,18557.75,271616064
24-Jan-2019,18582.86,18627.63,18653.87,18563.07,255311520
25-Jan-2019,18627.63,18643.58,18690.31,18620.06,218933744
28-Jan-2019,18643.58,18534.68,18679.28,18534.68,202895600
29-Jan-2019,18534.68,18702.61,18746.45,18510.10,243496560
30-Jan-2019,18702.61,18827.97,18828.50,18675.12,238528896
31-Jan-2019,18827.97,18711.75,18947.44,18685.09,299161280
01-Feb-2019,18711.75,18811.37,18817.65,18662.74,230465472
04-Feb-2019,18811.37,18848.81,18864.71,18795.82,217464992
05-Feb-2019,18848.81,18996.02,18996.02,18848.81,237445280
06-Feb-2019,18996.02,19073.41,19088.55,18923.55,216991200
07-Feb-2019,19073.41,18799.26,19073.41,18799.26,239277936
08-Feb-2019,18799.26,18652.88,18801.79,18652.88,207389904
11-Feb-2019,18652.88,18831.78,18846.25,18652.64,208442400
12-Feb-2019,18831.78,18824.78,18895.67,18788.70,253342320
13-Feb-2019,18824.78,18972.62,18993.79,18808.02,220980000
14-Feb-2019,18972.62,18898.20,19021.33,18856.77,247277520
15-Feb-2019,18898.20,18987.23,19030.80,18865.82,263672432
18-Feb-2019,18987.23,19127.28,19146.93,18948.86,202776848
19-Feb-2019,19127.28,19068.89,19127.28,19016.40,249255616
20-Feb-2019,19068.89,19202.03,19202.03,19034.15,280440160
21-Feb-2019,19202.03,19236.88,19252.98,19168.44,271584544
22-Feb-2019,19236.88,19269.59,19322.72,19236.66,220954048
25-Feb-2019,19269.59,19246.98,19274.49,19158.61,264603680
26-Feb-2019,19246.98,19270.68,19329.26,19147.46,239059296
27-Feb-2019,19270.68,19153.75,19273.00,19116.17,246485536
28-Feb-2019,19153.75,19181.35,19201.48,19039.97,289932800
01-Mar-2019,19181.35,19399.65,19399.65,19181.35,285624096
04-Mar-2019,19399.65,19411.43,19476.88,19387.02,231610160
05-Mar-2019,19411.43,19443.14,19447.29,19376.30,245925376
06-Mar-2019,19443.14,19359.31,19452.62,19357.14,232317664
07-Mar-2019,19359.31,19183.82,19362.34,19136.63,243667072
08-Mar-2019,19183.82,19047.67,19183.82,18984.38,247806448
11-Mar-2019,19047.67,19093.06,19137.04,19033.00,246852352
12-Mar-2019,19093.06,19143.96,19232.90,19091.80,277228416
13-Mar-2019,19143.96,19180.09,19181.59,19090.30,330305792
14-Mar-2019,19180.09,19283.06,19344.73,19149.06,347187168
15-Mar-2019,19283.06,19491.03,19495.64,19281.93,585139712
18-Mar-2019,19491.03,19486.70,19558.48,19397.62,262072752
19-Mar-2019,19486.70,19551.29,19557.11,19454.42,245748032
20-Mar-2019,19551.29,19388.98,19560.14,19380.24,327093312
21-Mar-2019,19388.98,19347.58,19389.67,19217.47,272458752
22-Mar-2019,19347.58,18998.46,19413.09,18976.01,252783280
25-Mar-2019,18998.46,18799.56,19000.44,18775.43,258363088
26-Mar-2019,18799.56,18896.24,18955.65,18778.52,257122880
27-Mar-2019,18896.24,18893.74,19011.15,18848.70,249168144
28-Mar-2019,18893.74,18908.59,18988.67,18859.68,238997472
29-Mar-2019,18908.59,19117.49,19117.81,18908.59,303187584
01-Apr-2019,19117.49,19238.76,19246.80,19115.53,252101728
02-Apr-2019,19238.76,19329.27,19329.27,19218.62,275559840
03-Apr-2019,19329.27,19563.44,19563.44,19327.55,309443744
04-Apr-2019,19563.44,19507.33,19563.59,19453.44,311584896
05-Apr-2019,19507.33,19538.30,19551.59,19467.85,296343936
08-Apr-2019,19538.30,19517.21,19548.65,19483.17,262938736
09-Apr-2019,19517.21,19433.76,19519.00,19427.58,344664160
10-Apr-2019,19433.76,19484.84,19531.54,19421.40,404346432
11-Apr-2019,19484.84,19621.18,19621.18,19484.84,325509472
12-Apr-2019,19621.18,19711.71,19721.77,19543.33,347643296
15-Apr-2019,19711.71,19807.09,19822.45,19711.40,278450656
16-Apr-2019,19807.09,19923.38,19930.27,19806.31,257591776
17-Apr-2019,19923.38,19858.13,19957.68,19858.13,296885504
18-Apr-2019,19858.13,19835.93,19858.47,19764.19,283633984
23-Apr-2019,19835.93,19908.02,19908.02,19800.74,294929760
24-Apr-2019,19908.02,19993.67,19993.67,19879.77,264082432
25-Apr-2019,19993.67,19871.05,20011.02,19852.24,262846288
26-Apr-2019,19871.05,19856.87,19926.07,19797.62,267017984
29-Apr-2019,19856.87,19911.20,19959.50,19856.76,217311728
30-Apr-2019,19911.20,19824.81,19913.62,19795.72,558161344
01-May-2019,19824.81,19813.74,19878.72,19784.60,322683008
02-May-2019,19813.74,19686.66,19814.29,19674.87,350482496
03-May-2019,19686.66,19705.17,19746.22,19640.66,309419552
07-May-2019,19705.17,19465.69,19712.84,19438.73,328134976
08-May-2019,19465.69,19531.91,19548.69,19429.53,295775968
09-May-2019,19531.91,19285.58,19538.81,19265.35,337598976
10-May-2019,19285.58,19366.80,19471.27,19285.07,338371936
13-May-2019,19366.80,19126.88,19374.81,19126.88,304990400
14-May-2019,19126.88,19367.42,19367.42,19126.53,292032800
15-May-2019,19367.42,19369.77,19453.45,19311.75,312785120
16-May-2019,19369.77,19530.65,19533.40,19365.96,296242528
17-May-2019,19530.65,19498.61,19548.62,19435.87,255501152
20-May-2019,19498.61,19335.59,19498.61,19318.44,252206464
21-May-2019,19335.59,19436.36,19481.17,19335.59,466690208
22-May-2019,19436.36,19307.27,19508.75,19300.66,397175872
23-May-2019,19307.27,19031.21,19307.27,19008.55,402746912
24-May-2019,19031.21,19127.26,19170.66,19030.58,294647488
28-May-2019,19127.26,19204.93,19229.30,19110.77,643397312
29-May-2019,19204.93,18946.11,19204.93,18946.11,314954368
30-May-2019,18946.11,19111.51,19122.77,18942.82,244841456
31-May-2019,19111.51,18970.25,19111.51,18905.30,308764832
