"","open","high","low","close","volume","adjusted_close"
"X2017.11.15",5097.149902,5580.819824,5081.240234,5550.189941,14264117,5550.189941
"X2017.11.16",5550.189941,6085.200195,5444.930176,5989.970215,14456892,5989.970215
"X2017.11.17",5987.649902,6100.180176,5702.439941,5853.649902,13956283,5853.649902
"X2017.11.18",5853.649902,5978.850098,5704.629883,5939.25,9266101,5939.25
"X2017.11.19",5938.830078,6100.22998,5821.189941,6094.910156,8480718,6094.910156
"X2017.11.20",6094.910156,6308.580078,6034.120117,6268.5,11836480,6268.5
"X2017.11.21",6269.040039,6372.540039,5950.75,6168.790039,14503827,6168.790039
"X2017.11.22",6169.680176,6347.959961,6134.390137,6263.029785,10749596,6263.029785
"X2017.11.23",6226.790039,6297.060059,6078.169922,6136.089844,10299969,6136.089844
"X2017.11.24",6131.379883,6327.419922,5989.240234,6276.22998,10166725,6276.22998
"X2017.11.25",6228.060059,6600.859863,6174.140137,6567.509766,11307904,6567.509766
"X2017.11.26",6553.069824,7126.72998,6543.759766,7029.580078,16745125,7029.580078
"X2017.11.27",7029.580078,7348.569824,7003.52002,7340.950195,22227305,7340.950195
"X2017.11.28",7340.950195,7559,7263.120117,7454.939941,19528537,7454.939941
"X2017.11.29",7454.939941,8531.150391,6677.569824,7356.600098,39034589,7356.600098
"X2017.11.30",7362.75,7944.810059,6724.680176,7417.919922,25662069,7417.919922
"X2017.12.01",7417.919922,8146.180176,7080.379883,8112.870117,24762055,8112.870117
"X2017.12.02",8112.870117,8339.419922,7995.810059,8165.509766,13827771,8165.509766
"X2017.12.03",8165.509766,8766.879883,7981.910156,8405.900391,19592022,8405.900391
"X2017.12.04",8405.900391,8684.799805,8225.330078,8672.919922,17622038,8672.919922
"X2017.12.05",8669.049805,8901.139648,8591.959961,8820.530273,16656412,8820.530273
"X2017.12.06",8820.530273,10563.580078,8816.959961,10424.120117,33533017,10424.120117
"X2017.12.07",10424.110352,13154.629883,9967.879883,12406.040039,60026192,12406.040039
"X2017.12.08",12410.589844,12793.799805,10183.900391,12104.299805,49907135,12104.299805
"X2017.12.09",12104.299805,12157.509766,7967.560059,10999.849609,33976674,10999.849609
"X2017.12.10",10999.849609,11932.450195,9276.860352,11366.169922,25850162,11366.169922
"X2017.12.11",11346.330078,12992.610352,11331.5,12638.209961,25336271,12638.209961
"X2017.12.12",12638.209961,13258.629883,12229.80957,12936.790039,22514657,12936.790039
"X2017.12.13",12936.790039,13058.870117,11820.929688,12428.870117,24250769,12428.870117
"X2017.12.14",12428.870117,12746.139648,12079.919922,12314.120117,18917108,12314.120117
"X2017.12.15",12314.120117,13431.580078,12295.900391,13246.179688,20719779,13246.179688
"X2017.12.16",13246.179688,14887.339844,13092.30957,14696.370117,18421901,14696.370117
"X2017.12.17",14696.370117,15339.589844,13908.769531,14943.419922,16516260,14943.419922
"X2017.12.18",14943.419922,15094.620117,13868.69043,14325.05957,26244134,14325.05957
"X2017.12.19",14325.05957,14468.879883,12918.259766,13205.730469,29810349,13205.730469
"X2017.12.20",13205.730469,13427.179688,9769.990234,12364.870117,37308677,12364.870117
"X2017.12.21",12364.870117,12962.200195,11237.860352,11861.110352,29357194,11861.110352
"X2017.12.22",11868.459961,11977.650391,7811.109863,10726.639648,64620754,10726.639648
"X2017.12.23",10726.639648,12260.860352,10481.150391,11437.480469,31000881,11437.480469
"X2017.12.24",11437.120117,11448.900391,9655.790039,10526.459961,18491609,10526.459961
"X2017.12.25",10526.459961,11049.69043,10105.769531,10627.480469,12878399,10627.480469
"X2017.12.26",10624.80957,12112.139648,10614.419922,11961.509766,11734125,11961.509766
"X2017.12.27",11965.730469,12513.509766,11029.429688,11718.910156,15518382,11718.910156
"X2017.12.28",11718.910156,11736.169922,10246.360352,10881.339844,16213132,10881.339844
"X2017.12.29",10881.339844,11285.05957,10564.629883,10916.820313,12504024,10916.820313
"X2017.12.30",10916.820313,10945.870117,9236,9555.129883,16565666,9555.129883
"X2017.12.31",9529.730469,10560.549805,9414.870117,10304.219727,10182274,10304.219727
"X2018.01.01",10304.219727,10307.30957,9582.410156,10029.44043,6334640,10029.44043
"X2018.01.02",10029.44043,11251.05957,9560.120117,10951.830078,16019817,10951.830078
"X2018.01.03",10951.830078,11456.629883,10886.759766,11372.870117,13513231,11372.870117
"X2018.01.04",11372.870117,11544.280273,10654.290039,11251.429688,13442137,11251.429688
"X2018.01.05",11251.429688,12632.959961,11031.519531,12553.669922,18617976,12553.669922
"X2018.01.06",12553.669922,12747.820313,12034.259766,12706.650391,11666773,12706.650391
"X2018.01.07",12706.650391,12745.179688,11828.509766,12122.469727,10726367,12122.469727
"X2018.01.08",12122.469727,12187.700195,10545.219727,11318.169922,20360322,11318.169922
"X2018.01.09",11318.169922,11508.269531,10770.179688,10925.120117,13456526,10925.120117
"X2018.01.10",10925.120117,10973,10221.669922,10972.19043,19736205,10972.19043
"X2018.01.11",10972.19043,11012.389648,9733.19043,10015.400391,23864076,10015.400391
"X2018.01.12",10000.320313,10436.519531,9678.169922,10233.669922,14867227,10233.669922
"X2018.01.13",10233.669922,10735.019531,10190.120117,10495.290039,10010284,10495.290039
"X2018.01.14",10495.290039,10691.709961,9797.650391,10103.530273,11324357,10103.530273
"X2018.01.15",10103.580078,10562.969727,9971.230469,10027.759766,12938442,10027.759766
"X2018.01.16",10036.450195,10058.330078,7263.189941,8285.040039,34415326,8285.040039
"X2018.01.17",8283.469727,8732.360352,6660.839844,8197.400391,30631875,8197.400391
"X2018.01.18",8197.589844,8848.879883,7856.379883,8311.620117,18599779,8311.620117
"X2018.01.19",8311.620117,8721.290039,8114.209961,8573.030273,6320098,8573.030273
"X2018.01.20",8573.030273,9623.540039,8548.55957,9474,6453947,9474
"X2018.01.21",9474,9475.089844,8265.139648,8503.120117,6821094,8503.120117
"X2018.01.22",8503.120117,8805.660156,7377.810059,7935.620117,8559148,7935.620117
"X2018.01.23",7935.620117,8353.339844,7369.600098,7967.169922,7183363,7967.169922
"X2018.01.24",7970.52002,8299.299805,7743.75,8261.339844,5318267,8261.339844
"X2018.01.25",8261.339844,8399.929688,7726.890137,7962.810059,5871682,7962.810059
"X2018.01.26",7962.810059,8161.589844,7347.27002,7909.560059,8857600,7909.560059
"X2018.01.27",7909.560059,8201.480469,7710.669922,8041.549805,6329556,8041.549805
"X2018.01.28",8041.549805,8371.980469,7989.700195,8124.390137,6341431,8124.390137
"X2018.01.29",8124.390137,8174.379883,7836.72998,7989.740234,8598034,7989.740234
"X2018.01.30",7989.740234,7995.720215,6958,7074.069824,12474685,7074.069824
"X2018.01.31",7074.069824,7295.290039,6843.609863,7123.410156,12036381,7123.410156
"X2018.02.01",7070.810059,7285.810059,5864.870117,6297.950195,17321695,6297.950195
"X2018.02.02",6297.950195,6477.049805,5233.319824,6225.459961,22125955,6225.459961
"X2018.02.03",6225.459961,6741.370117,5778.970215,6573.899902,7452848,6573.899902
"X2018.02.04",6573.899902,6662.060059,5598.649902,5830.040039,6958947,5830.040039
"X2018.02.05",5831.609863,5963.040039,4590.180176,4971.220215,20381767,4971.220215
"X2018.02.06",4971.220215,5758.390137,4214.970215,5591.160156,22850941,5591.160156
"X2018.02.07",5591.160156,6250.129883,5213.379883,5467.609863,18279046,5467.609863
"X2018.02.08",5476.220215,6218.240234,5473.850098,5915.790039,11854576,5915.790039
"X2018.02.09",5915.790039,6354.129883,5595.970215,6278.919922,12012746,6278.919922
"X2018.02.10",6278.919922,6590.439941,5970.810059,6251.430176,10305445,6251.430176
"X2018.02.11",6251.430176,6251.450195,5729.470215,5842.790039,7764376,5842.790039
"X2018.02.12",5842.790039,6500.430176,5842.790039,6428.930176,11423227,6428.930176
"X2018.02.13",6428.930176,6479.22998,6081.77002,6184.649902,8268916,6184.649902
"X2018.02.14",6184.649902,6846.169922,6171.27002,6809.470215,11786129,6809.470215
"X2018.02.15",6809.470215,7327.919922,6734.680176,7227.279785,14259168,7227.279785
"X2018.02.16",7229.419922,7356.72998,6963.77002,7321.77002,8783379,7321.77002
"X2018.02.17",7321.77002,7939.02002,7224.120117,7923.259766,10776261,7923.259766
"X2018.02.18",7923.259766,8128.240234,7348.350098,7524.169922,11249533,7524.169922
"X2018.02.19",7524.169922,8093.049805,7479.350098,8044.759766,9892277,8044.759766
"X2018.02.20",8046.790039,8510.049805,7988.439941,8083.680176,13822017,8083.680176
"X2018.02.21",8083.680176,8113.990234,7359.569824,7544.459961,15530011,7544.459961
"X2018.02.22",7536.819824,7927.609863,7034.459961,7067.890137,12061927,7067.890137
"X2018.02.23",7067.890137,7463.490234,6881.890137,7287.620117,10208262,7287.620117
"X2018.02.24",7287.620117,7495.459961,6779.540039,6988.009766,6440407,6988.009766
"X2018.02.25",6987.830078,7086.890137,6744.959961,6915.089844,4460097,6915.089844
"X2018.02.26",6915.009766,7466.879883,6768.660156,7368.629883,7814616,7368.629883
"X2018.02.27",7368.629883,7803.459961,7273.259766,7628.27002,6562764,7628.27002
"X2018.02.28",7628.27002,7935.350098,7486.890137,7532.189941,7743166,7532.189941
"X2018.03.01",7532.189941,8015.279785,7461.629883,7939.640137,7405333,7939.640137
"X2018.03.02",7939.640137,8122.259766,7860.600098,7987.040039,4931479,7987.040039
"X2018.03.03",7987.040039,8387.009766,7986.77002,8298.469727,4433092,8298.469727
"X2018.03.04",8298.469727,8360.799805,8049.160156,8353.980469,3337587,8353.980469
"X2018.03.05",8353.980469,8460.69043,8284.519531,8330.69043,5140175,8330.69043
"X2018.03.06",8330.089844,8330.089844,7640.700195,7753.879883,8367044,7753.879883
"X2018.03.07",7753.879883,7876.069824,6862.290039,7214.490234,9869668,7214.490234
"X2018.03.08",7214.490234,7350.169922,6619.72998,6740.560059,9127864,6740.560059
"X2018.03.09",6740.560059,6810.810059,6111.959961,6739.060059,12142982,6739.060059
"X2018.03.10",6739.060059,6930.890137,6337.459961,6360.379883,4641304,6360.379883
"X2018.03.11",6360.379883,7065.200195,6194.930176,6930.689941,5402358,6930.689941
"X2018.03.12",6930.689941,7178.5,6370.870117,6595.370117,7588986,6595.370117
"X2018.03.13",6594.600098,6815.180176,6398.02002,6603.700195,7061280,6603.700195
"X2018.03.14",6605.890137,6744.25,5380.189941,5920.549805,10549544,5920.549805
"X2018.03.15",5920.549805,6065.549805,5547.439941,5955.470215,9480642,5955.470215
"X2018.03.16",5955.009766,6220.310059,5719.129883,6017.27002,5937362,6017.27002
"X2018.03.17",6017.27002,6073.259766,5523.720215,5715.779785,6165841,5715.779785
"X2018.03.18",5715.779785,5938.100098,5224.970215,5911.439941,10658450,5911.439941
"X2018.03.19",5911.350098,6177.660156,5805.819824,6116.589844,8172788,6116.589844
"X2018.03.20",6116.589844,6428.970215,5932.419922,6290.240234,5827790,6290.240234
"X2018.03.21",6290.240234,6530.459961,6246.180176,6385.950195,5884190,6385.950195
"X2018.03.22",6385.950195,6495.970215,5994.600098,6272.089844,5336628,6272.089844
"X2018.03.23",6272.089844,6346.970215,5791.22998,6165.799805,6159553,6165.799805
"X2018.03.24",6165.799805,6487.839844,5996.470215,6162.240234,5313150,6162.240234
"X2018.03.25",6162.240234,6246.180176,5827.089844,5882.109863,4209926,5882.109863
"X2018.03.25.1",5884.049805,5957.509766,5569.450195,5733.549805,7139772,5733.549805
"X2018.03.26",5733.549805,5816.970215,5514.279785,5571.990234,6359374,5571.990234
"X2018.03.27",5571.990234,5764.75,5546.709961,5673.990234,4025561,5673.990234
"X2018.03.28",5673.990234,5715.220215,4947.870117,5092.839844,7744067,5092.839844
"X2018.03.29",5092.839844,5218.450195,4739.629883,4927.060059,7512843,4927.060059
"X2018.03.30",4926.799805,5173.839844,4902.430176,4966.97998,4703919,4966.97998
"X2018.03.31",4966.97998,5029.220215,4667.529785,4892.830078,4157448,4892.830078
"X2018.04.01",4892.830078,5065.509766,4843.189941,5022.040039,3347583,5022.040039
"X2018.04.02",5022.040039,5389.509766,4994.660156,5278.580078,5943117,5278.580078
"X2018.04.03",5278.580078,5351.060059,4786.669922,4896.97998,5840540,4896.97998
"X2018.04.04",4892.759766,4980.810059,4712.939941,4874.009766,5733655,4874.009766
"X2018.04.05",4874.009766,4915.140137,4652.839844,4753.810059,4609139,4753.810059
"X2018.04.06",4753.810059,5022.609863,4675.189941,4879.740234,3648559,4879.740234
"X2018.04.07",4879.740234,5081.209961,4868.779785,4976.339844,1996706,4976.339844
"X2018.04.08",4975.879883,5079.540039,4741.919922,4835.439941,4039636,4835.439941
"X2018.04.09",4835.439941,4903.529785,4742.609863,4844.529785,3403870,4844.529785
"X2018.04.10",4844.529785,5010.100098,4643.790039,4870.319824,3760597,4870.319824
"X2018.04.11",4870.319824,5571.120117,4561.430176,5524.629883,8934594,5524.629883
"X2018.04.12",5532.509766,5801.240234,5403.27002,5510.439941,6794541,5510.439941
"X2018.04.13",5510.439941,5780.540039,5502.290039,5609.759766,3310007,5609.759766
"X2018.04.14",5577.490234,5921.689941,5499.27002,5896.700195,4077309,5896.700195
"X2018.04.15",5896.700195,5935.299805,5512.859863,5654.5,4453191,5654.5
"X2018.04.16",5654.5,5759.790039,5494.97998,5518.990234,5970562,5518.990234
"X2018.04.17",5518.990234,5897.319824,5467.600098,5665.009766,6328677,5665.009766
"X2018.04.18",5665.009766,5953.77002,5554.660156,5829.120117,5874304,5829.120117
"X2018.04.19",5829.120117,6428.390137,5702.379883,6297.609863,7047664,6297.609863
"X2018.04.20",6298.209961,6456.009766,6118.279785,6266.22998,6918869,6266.22998
"X2018.04.21",6266.22998,6507.279785,6119.77002,6169.47998,5725814,6169.47998
"X2018.04.22",6169.47998,6503.109863,6138.160156,6343.649902,6121250,6343.649902
"X2018.04.23",6343.649902,6944.27002,6343.649902,6885.180176,8103967,6885.180176
"X2018.04.24",6885.180176,6991.259766,6283.060059,6358.529785,9485435,6358.529785
"X2018.04.25",6358.529785,6677.970215,6230.850098,6673.580078,5999771,6673.580078
"X2018.04.26",6673.580078,6826.180176,6451.990234,6465.890137,6689219,6465.890137
"X2018.04.27",6465.890137,6840.790039,6465.839844,6766.529785,5117099,6766.529785
"X2018.04.28",6766.529785,6892.5,6622.430176,6815.259766,3953425,6815.259766
"X2018.04.29",6815.25,6910.450195,6548.390137,6704.029785,5739860,6704.029785
"X2018.04.30",6704.029785,6729.450195,6456.049805,6620.080078,5641845,6620.080078
"X2018.05.01",6620.080078,6862.580078,6435.129883,6745.990234,4435064,6745.990234
"X2018.05.02",6745.990234,7189.700195,6513.140137,7120.240234,7238079,7120.240234
"X2018.05.03",7121.629883,7290.189941,6698.299805,7042.490234,7267685,7042.490234
"X2018.05.04",7042.490234,7419.02002,6690.990234,7116.620117,6268830,7116.620117
"X2018.05.05",7116.620117,7439.930176,7005.509766,7047.370117,4368113,7047.370117
"X2018.05.06",7047.370117,7219.399902,6839.399902,6918.580078,3886895,6918.580078
"X2018.05.07",6918.580078,7084.27002,6496.459961,6695.819824,5678086,6695.819824
"X2018.05.08",6695.819824,6985.669922,6359.799805,6683.569824,6149220,6683.569824
"X2018.05.09",6683.569824,7090.209961,6355.549805,6483.410156,7576015,6483.410156
"X2018.05.10",6487.02002,6781.990234,6129.350098,6153.049805,11526607,6153.049805
"X2018.05.11",6153.049805,6397.490234,6065.319824,6252.02002,7341379,6252.02002
"X2018.05.12",6252.02002,6505.939941,6188.970215,6385.609863,6091769,6385.609863
"X2018.05.13",6385.609863,6562.759766,6061.450195,6257.740234,11712366,6257.740234
"X2018.05.14",6257.740234,6599.140137,6041.419922,6162.870117,11854720,6162.870117
"X2018.05.15",6162.870117,6372.790039,5969.899902,6173.180176,11291920,6173.180176
"X2018.05.16",6173.180176,6257.689941,5851.25,5950.240234,13911603,5950.240234
"X2018.05.17",5950.240234,6157.709961,5805.97998,6120.549805,11455370,6120.549805
"X2018.05.18",6091.830078,6216.310059,5995.339844,6101.129883,10332828,6101.129883
"X2018.05.19",6125.240234,6371.669922,5991.97998,6328.060059,11217807,6328.060059
"X2018.05.20",6328.060059,6396.660156,6158.810059,6269.379883,11993740,6269.379883
"X2018.05.21",6273.450195,6280.839844,5871.890137,5899.859863,10895532,5899.859863
"X2018.05.22",5941.700195,5997.100098,5594.350098,5627.359863,11294066,5627.359863
"X2018.05.23",5617.799805,5781.890137,5447.129883,5648.470215,14356212,5648.470215
"X2018.05.24",5667.629883,5736.189941,5511.970215,5617.27002,8007654,5617.27002
"X2018.05.25",5570.629883,5717.120117,5501.890137,5526.810059,6234949,5526.810059
"X2018.05.26",5527.899902,5562.939941,5453.75,5552.580078,8175774,5552.580078
"X2018.05.27",5537.319824,5650.700195,5360.109863,5387.240234,10057907,5387.240234
"X2018.05.28",5398.209961,5755.27002,5348.589844,5649.669922,8952235,5649.669922
"X2018.05.29",5649.669922,5814.470215,5469.169922,5558.410156,10618917,5558.410156
"X2018.05.30",5558.410156,5796.049805,5513.140137,5741.140137,10152048,5741.140137
"X2018.05.31",5735.930176,5825.959961,5636.839844,5723.149902,10282481,5723.149902
"X2018.06.01",5723.149902,5895.259766,5670.100098,5780.25,7836933,5780.25
"X2018.06.02",5780.25,5859.509766,5742.75,5783.720215,3867891,5783.720215
"X2018.06.03",5783.720215,5879.339844,5683.810059,5710.450195,4702516,5710.450195
"X2018.06.04",5710.450195,5872.310059,5629.919922,5756.459961,4482234,5756.459961
"X2018.06.05",5781.299805,5898.140137,5687.52002,5765.709961,4349097,5765.709961
"X2018.06.06",5765.709961,5894.089844,5594.370117,5706.359863,4088971,5706.359863
"X2018.06.07",5706.359863,5838.870117,5542.069824,5718.52002,4423557,5718.52002
"X2018.06.08",5718.52002,5900.669922,5485.5,5551.25,3144030,5551.25
"X2018.06.09",5551.25,5617.299805,4936.319824,5063.430176,9410179,5063.430176
"X2018.06.10",5063.430176,5168.430176,4921.390137,5112.419922,6605643,5112.419922
"X2018.06.11",5114.259766,5233.720215,4807.529785,4863.669922,7762675,4863.669922
"X2018.06.12",4869.459961,5005.189941,4575.060059,4701.540039,7347838,4701.540039
"X2018.06.13",4701.549805,5089.740234,4621.879883,5006.470215,5966607,5006.470215
"X2018.06.14",5006.470215,5101.279785,4716.149902,4817.959961,4597655,4817.959961
"X2018.06.15",4818.069824,5059.109863,4499.850098,4877.259766,3631160,4877.259766
"X2018.06.16",4878.47998,5089.25,4621.029785,4818.299805,3352546,4818.299805
"X2018.06.17",4818.299805,5170.350098,4536.970215,5060.870117,5639800,5060.870117
"X2018.06.18",5060.870117,5170.149902,4834.169922,5118.450195,4022136,5118.450195
"X2018.06.19",5118.450195,5196.47998,4917.240234,5061.850098,3603151,5061.850098
"X2018.06.20",5061.850098,5193.180176,4971.919922,5079.200195,3819089,5079.200195
"X2018.06.21",5079.200195,5145.669922,4494.439941,4549.319824,8606868,4549.319824
"X2018.06.22",4549.319824,4707.709961,4508.140137,4649.930176,3194315,4649.930176
"X2018.06.23",4649.930176,4705.97998,4340.72998,4617.109863,5670329,4617.109863
"X2018.06.24",4617.109863,4841.680176,4515.779785,4732.22998,5318054,4732.22998
"X2018.06.25",4730.75,4789.939941,4513.430176,4613.470215,4014089,4613.470215
"X2018.06.26",4613.470215,4793.200195,4419,4723.990234,4294314,4723.990234
"X2018.06.27",4699.299805,4739.930176,4471.220215,4500.419922,4699713,4500.419922
"X2018.06.28",4490.040039,4735.779785,4356.660156,4697.089844,5353280,4697.089844
"X2018.06.29",4697.089844,4917.459961,4673.939941,4826.990234,4417533,4826.990234
"X2018.06.30",4826.990234,4903.370117,4536.22998,4764.600098,3761733,4764.600098
"X2018.07.01",4764.600098,5190.439941,4610.060059,5029.350098,5183782,5029.350098
"X2018.07.02",5004.75,5157.029785,4776.620117,4973.549805,4799241,4973.549805
"X2018.07.03",4941.47998,5116.009766,4866.049805,4979.759766,4234308,4979.759766
"X2018.07.04",4964.359863,5119.02002,4717.759766,4956.399902,3958175,4956.399902
"X2018.07.05",4938.580078,5030.279785,4712.080078,4930.319824,3517572,4930.319824
"X2018.07.06",4930.319824,5122.02002,4656.629883,5107.089844,2772585,5107.089844
"X2018.07.07",5107.089844,5247.439941,4744.5,5088.870117,2912346,5088.870117
"X2018.07.08",5074.060059,5150.25,4839.129883,5034.859863,5496127,5034.859863
"X2018.07.09",5027.700195,5123.569824,4736,4766.600098,4429508,4766.600098
"X2018.07.10",4766.600098,4903.700195,4708.279785,4856.100098,3832828,4856.100098
"X2018.07.11",4826.109863,4910.330078,4385.810059,4744.370117,4352041,4744.370117
"X2018.07.12",4744.370117,4821.529785,4506.299805,4680.799805,3923103,4680.799805
"X2018.07.13",4680.799805,4901.919922,4384.189941,4778.950195,2774197,4778.950195
"X2018.07.14",4769.569824,4976.879883,4398.910156,4822.890137,2979692,4822.890137
"X2018.07.15",4799.640137,5092.240234,4596.109863,5081.299805,5412291,5081.299805
"X2018.07.16",5076.950195,5706.209961,4960.939941,5532.560059,7516126,5532.560059
"X2018.07.17",5613.870117,5783.560059,5441.77002,5669.600098,6933658,5669.600098
"X2018.07.18",5669.600098,5808.189941,5502.359863,5705.399902,5496093,5705.399902
"X2018.07.19",5705.399902,5838.040039,5436.319824,5584.72998,6462191,5584.72998
"X2018.07.20",5584.72998,5772.029785,5365.220215,5596.169922,3924966,5596.169922
"X2018.07.21",5596.169922,5792.259766,5303.359863,5660.049805,4772621,5660.049805
"X2018.07.22",5660.049805,5963.27002,5642.439941,5886.990234,6605628,5886.990234
"X2018.07.23",5886.990234,6438.299805,5770.899902,6412.5,11775454,6412.5
"X2018.07.24",6406.5,6476.290039,6104.660156,6164.75,6900093,6164.75
"X2018.07.25",6164.75,6350.740234,6010.669922,6062.540039,7074998,6062.540039
"X2018.07.26",6055.810059,6345.660156,5992.77002,6195.02002,7802176,6195.02002
"X2018.07.27",6193.049805,6377.890137,6143.149902,6263.339844,5024234,6263.339844
"X2018.07.28",6263.339844,6387.759766,6124.439941,6265.290039,3788833,6265.290039
"X2018.07.29",6242.700195,6303.720215,6017.240234,6239.390137,6728240,6239.390137
"X2018.07.30",6239.390137,6250,5893.72998,5951.02002,7350958,5951.02002
"X2018.07.31",5951.060059,5986.209961,5521.819824,5789.450195,5765130,5789.450195
"X2018.08.01",5789.450195,5885.819824,5656.990234,5826.25,4559445,5826.25
"X2018.08.02",5826.25,5827.810059,5537.120117,5729.560059,6365801,5729.560059
"X2018.08.03",5729.560059,5821.430176,5223.859863,5306.310059,3911277,5306.310059
"X2018.08.04",5306.310059,5499.370117,5199.27002,5359.819824,3852377,5359.819824
"X2018.08.05",5362.52002,5512.27002,5194.160156,5360.439941,4335229,5360.439941
"X2018.08.06",5360.439941,5534.700195,5150.359863,5206.490234,5349210,5206.490234
"X2018.08.07",5206.490234,5210.950195,4737.470215,4896.97998,7879163,4896.97998
"X2018.08.08",4896.97998,5215.02002,4829.919922,5111.819824,6315308,5111.819824
"X2018.08.09",5111.810059,5161.819824,4746.419922,4865.879883,5333803,4865.879883
"X2018.08.10",4865.890137,5097.470215,4775.919922,4920.52002,3122856,4920.52002
"X2018.08.11",4919.080078,5078.459961,4864.939941,4989.939941,2469473,4989.939941
"X2018.08.12",4989.939941,5141.549805,4851.350098,4935.669922,3745083,4935.669922
"X2018.08.13",4935.669922,4935.669922,4648.819824,4889.839844,6103696,4889.839844
"X2018.08.14",4889.839844,5216.600098,4889.629883,4958.759766,5687102,4958.759766
"X2018.08.15",4958.759766,5110.120117,4871.129883,4958.22998,4787792,4958.22998
"X2018.08.16",4958.22998,5184.299805,4951.02002,5184.299805,5321690,5184.299805
"X2018.08.17",5184.299805,5210.890137,4885.259766,5025.200195,3241212,5025.200195
"X2018.08.18",5025.200195,5341.419922,4884.540039,5112.129883,4376645,5112.129883
"X2018.08.19",5109.370117,5161.890137,4852.200195,4916.589844,3753574,4916.589844
"X2018.08.20",4916.589844,5062.799805,4875.899902,5031.700195,4141328,5031.700195
"X2018.08.21",5028.850098,5325.370117,4855.029785,4953.839844,4783803,4953.839844
"X2018.08.22",4953.839844,5130.330078,4827.029785,5104.180176,4185686,5104.180176
"X2018.08.23",5103.959961,5290.75,4967.100098,5251.259766,4351360,5251.259766
"X2018.08.24",5251.259766,5347.439941,5109.609863,5276.310059,3956535,5276.310059
"X2018.08.25",5213.75,5378.560059,5084.22998,5217.310059,2785276,5217.310059
"X2018.08.26",5217.310059,5271.660156,4975.939941,5250.859863,3798966,5250.859863
"X2018.08.27",5250.859863,5567.620117,5147.759766,5498.100098,7083912,5498.100098
"X2018.08.28",5498.180176,5594.549805,5297.299805,5403.649902,6452896,5403.649902
"X2018.08.29",5403.430176,5444.029785,5134.22998,5394.330078,5716695,5394.330078
"X2018.08.30",5394.330078,5486.279785,5221.240234,5430.470215,6407134,5430.470215
"X2018.08.31",5430.470215,5707.060059,5357.799805,5577.959961,4376015,5577.959961
"X2018.09.01",5577.959961,5720.200195,5478.680176,5556.049805,4109635,5556.049805
"X2018.09.02",5564.209961,5737.109863,5360.189941,5647.169922,5137503,5647.169922
"X2018.09.03",5647.169922,5806.740234,5551.259766,5720.419922,5684281,5720.419922
"X2018.09.04",5720.419922,5777.399902,5207.899902,5213.890137,8623356,5213.890137
"X2018.09.05",5213.890137,5215.819824,4871.149902,5046.299805,8300237,5046.299805
"X2018.09.06",5046.299805,5098.370117,4900.52002,4999.140137,4995149,4999.140137
"X2018.09.07",4999.140137,5109.439941,4865.509766,4932.430176,4337006,4932.430176
"X2018.09.08",4932.350098,5088.879883,4882.580078,4885.149902,4115587,4885.149902
"X2018.09.09",4885.259766,4987.240234,4828.700195,4949.399902,5806973,4949.399902
"X2018.09.10",4889.459961,4957.200195,4805.490234,4844.379883,4944823,4844.379883
"X2018.09.11",4839.540039,4878.740234,4717.640137,4857.709961,4916364,4857.709961
"X2018.09.12",4860.700195,4980.540039,4860.700195,4945.870117,6048277,4945.870117
"X2018.09.13",4945.870117,5000.209961,4866.790039,4883.410156,5102756,4883.410156
"X2018.09.14",4883.410156,5054.189941,4818.660156,4980.640137,3325000,4980.640137
"X2018.09.15",4980.640137,5015.720215,4731.640137,4938.939941,3785611,4938.939941
"X2018.09.16",4938.939941,4996.220215,4651.779785,4769.240234,5939451,4769.240234
"X2018.09.17",4769.240234,4881.870117,4610.419922,4797.459961,5164021,4797.459961
"X2018.09.18",4797.439941,4958.060059,4687.72998,4873.990234,5904968,4873.990234
"X2018.09.19",4873.990234,4947.100098,4782.649902,4894.970215,4178407,4894.970215
"X2018.09.20",4894.970215,5197.859863,4819.930176,5159.689941,8821284,5159.689941
"X2018.09.21",5160.350098,5237.509766,5036.779785,5141.290039,4216802,5141.290039
"X2018.09.22",5141.290039,5200.580078,4993.819824,5140.169922,3245425,5140.169922
"X2018.09.23",5138.899902,5152.390137,4949.459961,5012.580078,5751501,5012.580078
"X2018.09.24",5016.549805,5029.180176,4794.580078,4866.100098,5301567,4866.100098
"X2018.09.25",4866.100098,4995.040039,4727.180176,4910.209961,5292335,4910.209961
"X2018.09.26",4911.330078,5165.259766,4827.439941,5124.450195,4828682,5124.450195
"X2018.09.27",5121.939941,5214.180176,5006.529785,5128.240234,5490669,5128.240234
"X2018.09.28",5128.240234,5187.759766,4875.899902,5103.02002,3942838,5103.02002
"X2018.09.29",5103.02002,5374.100098,4794.660156,5086.919922,3929421,5086.919922
"X2018.09.30",5086.310059,5139.649902,4962.240234,5058.52002,5566444,5058.52002
"X2018.10.01",5056.910156,5115.129883,4903.75,5049.740234,4714692,5049.740234
"X2018.10.02",5049.740234,5070.430176,4837.220215,4945.819824,5160424,4945.819824
"X2018.10.03",4945.819824,5118.649902,4926.569824,5013.379883,5257026,5013.379883
"X2018.10.04",5013.379883,5111.27002,4846.040039,5040.77002,5637276,5040.77002
"X2018.10.05",5041.27002,5068.939941,4919.290039,5033.689941,3372722,5033.689941
